chapter,verse,has_sanskrit,has_hindi,has_english,has_bengali,has_audio_sa,has_audio_hi,has_audio_en,has_audio_bn,notes
5,14,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,15,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,16,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,17,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,18,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,19,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,20,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,21,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,22,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,23,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,24,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,25,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,26,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,27,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,28,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
5,29,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,1,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,2,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,3,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,4,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,5,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,6,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,7,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,8,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,9,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,10,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,11,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,12,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,13,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,14,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,15,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,16,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,17,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,18,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,19,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,20,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,21,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,22,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,23,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,24,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,25,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,26,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,27,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,28,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,29,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,30,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,31,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,32,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,33,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,34,true,true,true,true,true,true,false,false,missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,35,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,36,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,37,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,38,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,39,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,40,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,41,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,42,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,43,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,44,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,45,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,46,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
6,47,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,1,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,2,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,3,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,4,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,5,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,6,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,7,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,8,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,9,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,10,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,11,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,12,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,13,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,14,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,15,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,16,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,17,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,18,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,19,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,20,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,21,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,22,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,23,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,24,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,25,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,26,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,27,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,28,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,29,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
7,30,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,1,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,2,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,3,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,4,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,5,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,6,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,7,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,8,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,9,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,10,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,11,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,12,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,13,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,14,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,15,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,16,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,17,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,18,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,19,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,20,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,21,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,22,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,23,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,24,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,25,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,26,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,27,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
8,28,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,1,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,2,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,3,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,4,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,5,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,6,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,7,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,8,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,9,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,10,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,11,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,12,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,13,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,14,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,15,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,16,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,17,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,18,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,19,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,20,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,21,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,22,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,23,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,24,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,25,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,26,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,27,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,28,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,29,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,30,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
9,31,true,true,true,true,false,false,false,false,missing_audio_shloka;missing_audio_hi_translation;missing_audio_hi_explanation;missing_audio_en_translation;missing_audio_en_explanation;missing_audio_bn_translation;missing_audio_bn_explanation
